player_name,season,season_encoded,team,position,position_encoded,current_age,market_value_eur,log_market_value,market_value_tier_encoded,market_value_source,age_squared,age_decay_factor,career_stage,pos_Defender,pos_Forward,pos_Goalkeeper,pos_Midfielder,matches,minutes_played,minutes_per_match,minutes_played_tier_encoded,goals,assists,shots,passes_total,passes_complete,pass_accuracy_pct,pass_accuracy_tier_encoded,tackles_total,tackles_won,tackle_success_rate,dribbles,interceptions,fouls_committed,goals_per90,assists_per90,shots_per90,goal_contributions_per90,shot_conversion_rate,assist_to_goal_ratio,defensive_actions_per90,dribbles_per90,attacking_output_index,total_injuries,total_days_injured,total_matches_missed,most_common_injury,injury_burden_index,availability_rate,injury_frequency,total_injuries_tier_encoded,total_tweets,total_likes,positive_tweets,negative_tweets,tweet_engagement_rate,social_buzz_score,transfer_attractiveness_score,vader_positive_score,vader_negative_score,vader_compound_score,tb_polarity,tb_subjectivity,positive_count,negative_count,neutral_count,sentiment_label,actual_value,uni_lstm_pred,multi_lstm_pred,encoder_lstm_pred,final_prediction
Omenuke Mfulu,2019/20,1,Elche,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,80,80.0,1,0,0,0,35,30,85.7,3,5,1,0.2,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.3708,0.0,0.0,0.0,0.2111,0.4556,0,0,3,Neutral,,,,,6364802.0
Emiliano Ariel Rigoni,2019/20,1,Elche,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,59,59.0,1,0,0,0,23,16,69.6,1,2,0,0.0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0508,3.0508,0.9153,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.9137,0.108,0.17,-0.1961,0.0583,0.2667,1,2,0,Negative,,,,,6359137.5
Rodrigo Andrés Battaglia,2019/20,1,Deportivo Alavés,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,180,90.0,1,0,0,1,57,49,86.0,3,8,4,0.5,1,2,2,0.0,0.0,0.5,0.0,0.0,0.0,5.0,0.5,0.4,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.0608,0.1967,0.1467,0.0962,-0.019,0.206,2,1,0,Positive,7500000.0,10517479.0,10422320.09600814,9362975.69566811,6889929.5
Claudio Andrés Bravo Muñoz,2019/20,1,Real Betis,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,0,38,27,71.1,2,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,67.9908,0.0,0.0833,-0.1529,0.1111,0.4056,0,1,2,Negative,,,,,6359120.0
Sergio Busquets i Burgos,2019/20,1,Barcelona,Defender,2,25,15000000.0,16.5236,2,estimated,625,1.0,Prime,1,0,0,0,33,2326,70.4848,2,0,5,2,2534,2325,91.8,3,102,11,0.1078,15,35,46,0.0,0.1935,0.0774,0.1935,0.0,5.0,5.3009,0.5804,0.5997,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,76.4867,0.0,0.179,-0.2742,-0.2333,0.0667,0,2,1,Negative,15000000.0,30921516.0,30889739.04807386,28321514.90262406,15176284.0
Gerard Piqué Bernabéu,2019/20,1,Barcelona,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,19,1570,82.6316,2,0,0,8,1247,1173,94.1,3,42,7,0.1667,1,15,13,0.0,0.0,0.4586,0.0,0.0,0.0,3.2675,0.0573,0.2465,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.2606,0.233,0.112,0.2752,0.3143,0.4476,2,1,0,Positive,,,,,6413435.0
Deyverson Brum Silva Acosta,2019/20,1,Deportivo Alavés,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,66,33.0,1,0,0,0,21,12,57.1,1,6,0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,9.5455,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,63.7908,0.108,0.199,-0.2817,-0.005,0.5183,1,2,0,Negative,,,,,6358761.0
Manuel Alejandro García Sánchez,2019/20,1,Deportivo Alavés,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,19,19.0,1,0,0,0,4,2,50.0,1,3,0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,23.6842,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,61.6608,0.2527,0.1283,0.1134,-0.2272,0.4644,2,1,0,Positive,,,,,6365321.0
Johan Andrés Mojica Palacio,2019/20,1,Elche,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,0,46,41,89.1,3,2,1,0.5,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.2,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.1908,0.0,0.0533,-0.0905,-0.0667,0.2333,0,1,2,Negative,,,,,6363423.0
Lucas Ariel Boyé,2019/20,1,Elche,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,71,71.0,1,0,0,2,21,13,61.9,1,8,0,0.0,0,0,1,0.0,0.0,2.5352,0.0,0.0,0.0,10.1408,0.0,1.2676,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,67.1322,0.0827,0.1843,-0.1589,0.2944,0.4833,0,1,2,Negative,,,,,6359337.5
Kenan Kodro,2019/20,1,Real Valladolid,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,84,84.0,1,0,0,1,21,18,85.7,3,0,0,0.0,4,2,2,0.0,0.0,1.0714,0.0,0.0,0.0,2.1429,4.2857,1.8214,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.103,0.15,0.083,0.2559,0.0726,0.2671,2,0,1,Positive,,,,,6354809.5
Saidy Janko,2019/20,1,Real Valladolid,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,64,64.0,1,0,0,0,29,21,72.4,2,1,0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,5.625,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.3808,0.0,0.17,-0.3094,0.0583,0.2667,0,2,1,Negative,7500000.0,68715540.0,74163454.75015903,71112560.11110839,6889030.5
Bruno González Cabrera,2019/20,1,Real Valladolid,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,0,15,12,80.0,2,5,0,0.0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.6608,0.1683,0.118,0.0057,0.0167,0.1833,1,2,0,Neutral,,,,,6359120.0
Waldo Rubio Martín,2019/20,1,Real Valladolid,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,6,6.0,1,0,0,0,1,1,100.0,3,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,76.6608,0.0613,0.089,0.007,-0.1417,0.1278,1,1,1,Neutral,7500000.0,11233211.0,10357975.835922653,8012502.043879301,6894133.0
Alejandro Darío Gómez,2019/20,1,Sevilla,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,45,45.0,1,0,0,0,14,10,71.4,2,1,0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.0808,0.1373,0.1853,-0.1865,0.0,0.3667,1,2,0,Negative,,,,,6358761.0
Sergio Escudero Palomo,2019/20,1,Sevilla,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,1,50,38,76.0,2,2,1,0.5,1,1,2,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.8,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.6608,0.1977,0.1443,0.0246,0.0167,0.2167,1,2,0,Neutral,7500000.0,10517479.0,10039500.502141044,7430655.2201035805,6891155.5
Karim Rekik,2019/20,1,Sevilla,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,45,45.0,1,0,0,0,25,23,92.0,3,0,0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,74.2608,0.0,0.154,-0.2868,0.125,0.3833,0,2,1,Negative,,,,,6358761.0
Óscar Rodríguez Arnaiz,2019/20,1,Sevilla,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,28,28.0,1,0,0,0,18,14,77.8,2,2,0,0.0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,9.6429,6.4286,1.9286,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.8937,0.0887,0.1307,0.0055,0.0476,0.3226,1,1,1,Neutral,7500000.0,10517479.0,10686727.629911983,10024393.43015332,6874666.5
Yeray Álvarez López,2019/20,1,Athletic Club,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,1,55,45,81.8,2,2,0,0.0,0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.5,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.9508,0.314,0.0357,0.4721,-0.0722,0.2738,3,0,0,Positive,7500000.0,10517479.0,10897322.951862931,10721347.927149354,7030614.0
Íñigo Lekue Martínez,2019/20,1,Athletic Club,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,7,7.0,1,0,0,0,7,7,100.0,3,0,0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8571,3.8571,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,82.4465,0.0,0.1977,-0.37,0.0,0.3333,0,2,1,Negative,7500000.0,10517479.0,10992412.613681989,10477656.707370069,6877523.5
Asier Villalibre Molina,2019/20,1,Athletic Club,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,7,7.0,1,0,0,0,1,1,100.0,3,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.8571,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,76.6608,0.172,0.14,0.1304,0.3361,0.7481,1,1,1,Positive,,,,,6360664.0
Raúl Rodríguez Navas,2019/20,1,Osasuna,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,0,29,26,89.7,3,3,0,0.0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.5708,0.076,0.0833,-0.0427,0.0,0.35,1,1,1,Neutral,7500000.0,11233211.0,11761575.263523282,10717120.685434842,6887376.5
Carlos Neva Tey,2019/20,1,Granada,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,45,45.0,1,0,0,0,13,11,84.6,2,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.0408,0.206,0.0903,0.2784,-0.0306,0.5053,2,1,0,Positive,,,,,6359005.5
Luis Milla Manzanares,2019/20,1,Granada,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,45,45.0,1,0,0,0,21,19,90.5,3,1,1,1.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.8108,0.1447,0.0833,0.1084,-0.0972,0.3294,1,1,1,Positive,,,,,6354160.5
Edgar Antonio Méndez Ortega,2019/20,1,Deportivo Alavés,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,146,73.0,1,0,0,1,30,20,66.7,1,1,0,0.0,1,1,2,0.0,0.0,0.6164,0.0,0.0,0.0,1.2329,0.6164,0.4932,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,67.4106,0.1667,0.151,-0.0081,0.0444,0.3083,1,1,1,Neutral,,,,,6359127.0
Florian Grégoire Claude Lejeune,2019/20,1,Deportivo Alavés,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,180,90.0,1,0,0,1,43,30,69.8,1,5,0,0.0,0,2,6,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.0,0.25,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,67.9758,0.1907,0.1387,0.0143,-0.0389,0.1833,1,1,1,Neutral,,,,,6359120.0
Enrique Barja Afonso,2019/20,1,Osasuna,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,78,39.0,1,0,0,3,27,15,55.6,1,5,1,0.2,5,1,0,0.0,0.0,3.4615,0.0,0.0,0.0,6.9231,5.7692,3.4615,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.5331,0.076,0.0833,-0.0427,0.0,0.35,1,1,1,Neutral,,,,,6358418.0
Aridane Hernández Umpiérrez,2019/20,1,Osasuna,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,0,37,33,89.2,3,2,0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.4208,0.0887,0.1307,0.0055,0.0476,0.3226,1,1,1,Neutral,,,,,6359120.0
Roberto Torres Morales,2019/20,1,Osasuna,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,110,55.0,1,0,0,2,53,37,69.8,1,0,0,0.0,2,2,0,0.0,0.0,1.6364,0.0,0.0,0.0,1.6364,1.6364,1.3091,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.5645,0.172,0.0853,0.2107,0.2944,0.5167,1,0,2,Positive,7500000.0,10517479.0,10183365.468165064,7788602.91403197,6875288.5
Jonathan Calleri,2019/20,1,Osasuna,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,70,70.0,1,0,0,5,13,9,69.2,1,6,1,0.1667,1,0,3,0.0,0.0,6.4286,0.0,0.0,0.0,7.7143,1.2857,3.6,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.8208,0.0,0.2177,-0.332,-0.125,0.4148,0,3,0,Negative,,,,,6363063.0
Jon Moncayola Tollar,2019/20,1,Osasuna,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,180,90.0,1,0,0,1,73,64,87.7,3,1,0,0.0,1,0,5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.4,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.5708,0.289,0.0647,0.3781,0.1694,0.4544,2,1,0,Positive,,,,,6359359.0
Rubén García Santos,2019/20,1,Osasuna,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,143,71.5,1,0,0,2,63,43,68.3,1,6,0,0.0,0,2,2,0.0,0.0,1.2587,0.0,0.0,0.0,5.035,0.0,0.6294,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.0949,0.16,0.0,0.2442,0.1833,0.525,2,0,1,Positive,7500000.0,10517479.0,9212060.154173808,6718349.0169631615,6893600.0
Manuel Sánchez De La Peña,2019/20,1,Osasuna,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,0,43,39,90.7,3,4,0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.8708,0.0613,0.1347,-0.0528,0.1917,0.4278,1,1,1,Negative,,,,,6359114.5
David García Zubiría,2019/20,1,Osasuna,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,1,51,41,80.4,2,2,0,0.0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.5,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.5308,0.108,0.208,-0.2466,-0.2967,0.3183,1,2,0,Negative,,,,,6365660.0
Ignacio Vidal Miralles,2019/20,1,Osasuna,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,180,90.0,1,0,0,0,70,56,80.0,2,6,1,0.1667,4,3,1,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.0,0.6,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.5608,0.2703,0.1067,0.2544,0.0917,0.3988,2,1,0,Positive,,,,,6359364.5
Sergio Herrera Pirón,2019/20,1,Osasuna,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,180,90.0,1,0,0,0,66,48,72.7,2,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.4708,0.0887,0.0473,0.1584,0.1476,0.3726,1,0,2,Positive,7500000.0,10689677.0,17499588.073788147,19875527.946475748,6892963.0
Brais Méndez Portela,2019/20,1,Celta Vigo,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,0,45,39,86.7,3,5,2,0.4,2,4,4,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.6,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.5708,0.076,0.1283,-0.151,-0.13,0.485,1,1,1,Negative,,,,,6358000.5
Carlos Domínguez Cáceres,2019/20,1,Celta Vigo,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,0,35,26,74.3,2,1,0,0.0,0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.9508,0.239,0.1067,0.1918,0.2722,0.4611,2,1,0,Positive,,,,,6359915.5
Kevin Vázquez Comesaña,2019/20,1,Celta Vigo,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,0,55,41,74.5,2,3,0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.0108,0.1447,0.132,0.0248,0.0694,0.4794,1,1,1,Neutral,,,,,6359120.0
Augusto Jorge Mateo Solari,2019/20,1,Celta Vigo,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,22,22.0,1,0,0,1,13,7,53.8,1,3,1,0.3333,0,0,1,0.0,0.0,4.0909,0.0,0.0,0.0,12.2727,0.0,2.0455,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,65.869,0.1497,0.1067,-0.0275,0.2167,0.35,1,1,1,Neutral,,,,,6358690.5
Miguel Baeza Pérez,2019/20,1,Celta Vigo,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,58,29.0,1,0,0,2,16,14,87.5,3,2,0,0.0,1,0,3,0.0,0.0,3.1034,0.0,0.0,0.0,3.1034,1.5517,2.0172,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.9367,0.108,0.1723,-0.1188,0.05,0.1,1,2,0,Negative,,,,,6358407.5
Hugo Sotelo,2019/20,1,Celta Vigo,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,0,0.0,1,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,46.6608,0.205,0.1193,0.1638,0.1278,0.5608,1,2,0,Positive,,,,,6359005.5
Jesús Vallejo Lázaro,2019/20,1,Granada,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,45,45.0,1,0,0,0,14,10,71.4,2,0,0,0.0,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.9808,0.0893,0.0927,0.0858,0.3833,0.4333,1,1,1,Positive,,,,,6359742.5
Robert Kenedy Nunes do Nascimento,2019/20,1,Granada,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,27,27.0,1,0,0,1,3,1,33.3,1,1,0,0.0,2,0,1,0.0,0.0,3.3333,0.0,0.0,0.0,3.3333,6.6667,3.6667,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,62.1508,0.0417,0.2147,-0.3117,-0.0194,0.3593,0,3,0,Negative,7500000.0,25317264.0,30874531.566544224,34668255.996662624,6881439.0
Alberto Soro Álvarez,2019/20,1,Granada,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,24,24.0,1,0,0,0,9,7,77.8,2,0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.0008,0.1303,0.154,0.0176,0.1532,0.2671,1,1,1,Neutral,,,,,6358761.0
Ricard Puig Martí,2019/20,1,Barcelona,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,11,250,22.7273,1,0,0,3,305,279,91.5,3,8,1,0.125,7,2,2,0.0,0.0,1.08,0.0,0.0,0.0,3.6,2.52,1.296,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,76.0548,0.179,0.2057,-0.1506,0.2722,0.4611,1,2,0,Negative,7500000.0,10517479.0,9826572.02756166,7563570.069175046,6875098.5
Iago Aspas Juncal,2019/20,1,Celta Vigo,Midfielder,3,25,9000000.0,16.0127,1,estimated,625,1.0,Prime,0,0,0,1,2,167,83.5,1,0,1,1,68,55,80.9,2,5,0,0.0,3,1,3,0.0,0.5389,0.5389,0.5389,0.0,1.0,3.2335,1.6168,1.8323,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,74.044,0.1443,0.0647,0.1168,0.3778,0.5306,1,1,1,Positive,,,,,7556325.5
Denis Suárez Fernández,2019/20,1,Celta Vigo,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,180,90.0,1,0,0,1,103,79,76.7,2,6,1,0.1667,7,1,4,0.0,0.0,0.5,0.0,0.0,0.0,3.5,3.5,1.3,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.6208,0.15,0.083,0.2559,0.0726,0.2671,2,0,1,Positive,,,,,6358470.0
Aarón Martín Caricol,2019/20,1,Celta Vigo,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,0,28,24,85.7,3,4,1,0.25,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.3,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.8208,0.0,0.1537,-0.2306,0.3083,0.7648,0,2,1,Negative,,,,,6359935.5
Francisco José Beltrán Peinado,2019/20,1,Celta Vigo,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,108,54.0,1,0,0,0,74,69,93.2,3,3,0,0.0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,4.1667,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,74.6208,0.1373,0.0707,0.0067,0.225,0.4667,1,1,1,Neutral,,,,,6359390.0
Vinícius José Paixão de Oliveira Júnior,2019/20,1,Real Madrid,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,161,80.5,1,0,0,2,71,53,74.6,2,8,1,0.125,9,1,3,0.0,0.0,1.118,0.0,0.0,0.0,5.0311,5.0311,2.0683,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.1433,0.0603,0.199,-0.1962,0.0583,0.4148,0,3,0,Negative,7500000.0,49093500.0,52422733.26896229,52073129.15155981,6872882.5
Carlos Henrique Casimiro,2019/20,1,Real Madrid,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,180,90.0,1,0,0,1,91,75,82.4,2,9,1,0.1111,1,5,7,0.0,0.0,0.5,0.0,0.0,0.0,7.0,0.5,0.4,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.9808,0.0603,0.1637,-0.1675,0.35,0.4833,0,2,1,Negative,,,,,6360101.5
José Ignacio Fernández Iglesias,2019/20,1,Real Madrid,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,132,66.0,1,0,0,0,53,44,83.0,2,2,1,0.5,4,2,4,0.0,0.0,0.0,0.0,0.0,0.0,2.7273,2.7273,0.8182,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.7881,0.1447,0.0833,0.1084,-0.0972,0.3294,1,1,1,Positive,,,,,6358018.0
Juan Miguel Jiménez López,2019/20,1,Real Betis,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,74,74.0,1,0,0,2,19,13,68.4,1,3,0,0.0,0,0,2,0.0,0.0,2.4324,0.0,0.0,0.0,3.6486,0.0,1.2162,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.0052,0.0,0.1723,-0.2322,0.05,0.1,0,2,1,Negative,,,,,6358786.5
Rodrigo Sánchez Rodriguez,2019/20,1,Real Betis,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,31,15.5,1,0,0,0,20,19,95.0,3,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9032,0.871,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,76.4673,0.184,0.0927,0.09,0.2167,0.2667,2,1,0,Positive,7500000.0,10517479.0,10090652.77404728,8479374.465281246,6888960.5
