player_name,season,season_encoded,team,position,position_encoded,current_age,market_value_eur,log_market_value,market_value_tier_encoded,market_value_source,age_squared,age_decay_factor,career_stage,pos_Defender,pos_Forward,pos_Goalkeeper,pos_Midfielder,matches,minutes_played,minutes_per_match,minutes_played_tier_encoded,goals,assists,shots,passes_total,passes_complete,pass_accuracy_pct,pass_accuracy_tier_encoded,tackles_total,tackles_won,tackle_success_rate,dribbles,interceptions,fouls_committed,goals_per90,assists_per90,shots_per90,goal_contributions_per90,shot_conversion_rate,assist_to_goal_ratio,defensive_actions_per90,dribbles_per90,attacking_output_index,total_injuries,total_days_injured,total_matches_missed,most_common_injury,injury_burden_index,availability_rate,injury_frequency,total_injuries_tier_encoded,total_tweets,total_likes,positive_tweets,negative_tweets,tweet_engagement_rate,social_buzz_score,transfer_attractiveness_score,vader_positive_score,vader_negative_score,vader_compound_score,tb_polarity,tb_subjectivity,positive_count,negative_count,neutral_count,sentiment_label,season_idx,lstm_mv_predicted_value,lstm_uni_predicted_value,lstm_ed_step1_value,lstm_ed_step2_value
Adrián López Álvarez,2021/22,3,Osasuna,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,1,20,20.0,1,0,0,1,14,11,78.6,2,1,1,1.0,1,0,0,0.0,0.0,4.5,0.0,0.0,0.0,4.5,4.5,3.6,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.6408,0.084,0.1977,-0.236,0.0833,0.4583,1,2,0,Negative,2,,,,
Adrián López Álvarez,2022/23,4,Osasuna,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,20,20.0,1,0,0,1,14,11,78.6,2,1,1,1.0,1,0,0,0.0,0.0,4.5,0.0,0.0,0.0,4.5,4.5,3.6,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,74.3836,0.1973,0.132,0.0961,0.3333,0.6667,2,1,0,Positive,3,9502037.497692036,22481292.66226001,29484337.232964553,23794777.492580738
Adrián López Álvarez,2023/24,5,Osasuna,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,20,20.0,1,0,0,1,14,11,78.6,2,1,1,1.0,1,0,0,0.0,0.0,4.5,0.0,0.0,0.0,4.5,4.5,3.6,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,74.3836,0.084,0.1283,-0.1273,0.0644,0.6656,1,1,1,Negative,4,6987731.523257513,21681242.81739899,28608557.751942433,23148746.431158006
Adrián Marín Gómez,2019/20,1,Deportivo Alavés,Midfielder,3,25,9000000.0,16.0127,1,estimated,625,1.0,Prime,0,0,0,1,2,34,17.0,1,0,1,0,3,2,66.7,1,0,0,0.0,0,1,2,0.0,2.6471,0.0,2.6471,0.0,1.0,2.6471,0.0,5.2941,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,74.9766,0.1497,0.0647,0.2021,0.35,0.5167,1,1,1,Positive,0,,,,
Adrián Marín Gómez,2020/21,2,Deportivo Alavés,Midfielder,3,26,9000000.0,16.0127,1,estimated,676,0.9512,Prime,0,0,0,1,2,34,17.0,1,0,1,0,3,2,66.7,1,0,0,0.0,0,1,2,0.0,2.6471,0.0,2.6471,0.0,1.0,2.6471,0.0,5.2941,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,74.9766,0.1727,0.1757,0.0312,0.001,0.5826,2,1,0,Neutral,1,,,,
Adrián Marín Gómez,2021/22,3,Deportivo Alavés,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,2,34,17.0,1,0,1,0,3,2,66.7,1,0,0,0.0,0,1,2,0.0,2.6471,0.0,2.6471,0.0,1.0,2.6471,0.0,5.2941,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,74.9766,0.0,0.0927,-0.1335,0.3278,0.3222,0,1,2,Negative,2,,,,
Adrián Marín Gómez,2022/23,4,Deportivo Alavés,Midfielder,3,28,4800000.0,15.3841,1,estimated,784,0.8607,Experienced,0,0,0,1,2,34,17.0,1,0,1,0,3,2,66.7,1,0,0,0.0,0,1,2,0.0,2.6471,0.0,2.6471,0.0,1.0,2.6471,0.0,5.2941,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.7194,0.1587,0.14,0.0212,0.1694,0.5815,1,1,1,Neutral,3,7756424.2182733305,23216519.860387158,30077350.656563886,24240526.493103385
Adrián Marín Gómez,2023/24,5,Deportivo Alavés,Midfielder,3,29,4800000.0,15.3841,1,estimated,841,0.8187,Experienced,0,0,0,1,2,34,17.0,1,0,1,0,3,2,66.7,1,0,0,0.0,0,1,2,0.0,2.6471,0.0,2.6471,0.0,1.0,2.6471,0.0,5.2941,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.7194,0.1373,0.165,-0.1685,-0.2333,0.1,1,2,0,Negative,4,1469378.8948393455,22254462.470666092,29027139.12445754,23465314.47755841
Aitor Fernández Abarisketa,2019/20,1,Levante UD,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,180,90.0,1,0,0,0,64,52,81.2,2,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.0208,0.0827,0.1387,-0.0991,-0.0389,0.1833,0,1,2,Negative,0,,,,
Aitor Fernández Abarisketa,2020/21,2,Levante UD,Midfielder,3,26,7500000.0,15.8304,1,estimated,676,0.9512,Prime,0,0,0,1,2,180,90.0,1,0,0,0,64,52,81.2,2,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.0208,0.084,0.132,-0.1026,0.3611,0.6806,1,1,1,Negative,1,,,,
Aitor Fernández Abarisketa,2021/22,3,Levante UD,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,2,180,90.0,1,0,0,0,64,52,81.2,2,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.0208,0.0603,0.1727,-0.188,0.0583,0.4148,0,3,0,Negative,2,,,,
Aitor Fernández Abarisketa,2022/23,4,Levante UD,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,64,52,81.2,2,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.7636,0.2287,0.0993,0.2197,-0.0806,0.3377,2,1,0,Positive,3,13246452.109643813,22481292.66226001,29484337.232964553,23794777.492580738
Aitor Fernández Abarisketa,2023/24,5,Levante UD,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,64,52,81.2,2,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.7636,0.0,0.1823,-0.3032,0.1667,0.4833,0,2,1,Negative,4,1607674.8272078994,21681242.81739899,28608557.751942433,23148746.431158006
Aitor Ruibal García,2019/20,1,Real Betis,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,93,46.5,1,0,0,0,19,13,68.4,1,1,1,1.0,6,3,1,0.0,0.0,0.0,0.0,0.0,0.0,3.871,5.8065,1.7419,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.7937,0.2273,0.0853,0.2527,0.0306,0.3294,1,0,2,Positive,0,,,,
Aitor Ruibal García,2020/21,2,Real Betis,Midfielder,3,26,7500000.0,15.8304,1,estimated,676,0.9512,Prime,0,0,0,1,2,93,46.5,1,0,0,0,19,13,68.4,1,1,1,1.0,6,3,1,0.0,0.0,0.0,0.0,0.0,0.0,3.871,5.8065,1.7419,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.7937,0.076,0.0,0.1102,0.1,0.4,1,0,2,Positive,1,,,,
Aitor Ruibal García,2021/22,3,Real Betis,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,2,93,46.5,1,0,0,0,19,13,68.4,1,1,1,1.0,6,3,1,0.0,0.0,0.0,0.0,0.0,0.0,3.871,5.8065,1.7419,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.7937,0.0417,0.2057,-0.2911,0.2722,0.4278,0,2,1,Negative,2,,,,
Aitor Ruibal García,2022/23,4,Real Betis,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,93,46.5,1,0,0,0,19,13,68.4,1,1,1,1.0,6,3,1,0.0,0.0,0.0,0.0,0.0,0.0,3.871,5.8065,1.7419,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.5365,0.0,0.1203,-0.2138,-0.025,0.4648,0,2,1,Negative,3,12175769.685405212,22481292.66226001,29484337.232964553,23794777.492580738
Aitor Ruibal García,2023/24,5,Real Betis,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,93,46.5,1,0,0,0,19,13,68.4,1,1,1,1.0,6,3,1,0.0,0.0,0.0,0.0,0.0,0.0,3.871,5.8065,1.7419,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.5365,0.1447,0.0927,0.1278,0.1194,0.246,1,1,1,Positive,4,4001390.022587336,21681242.81739899,28608557.751942433,23148746.431158006
Alberto Moreno Pérez,2019/20,1,Villarreal,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,59,59.0,1,0,0,0,25,20,80.0,2,2,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0508,1.5254,0.4576,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.3473,0.172,0.14,0.1304,0.3361,0.7481,1,1,1,Positive,0,,,,
Alberto Moreno Pérez,2020/21,2,Villarreal,Midfielder,3,26,7500000.0,15.8304,1,estimated,676,0.9512,Prime,0,0,0,1,1,59,59.0,1,0,0,0,25,20,80.0,2,2,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0508,1.5254,0.4576,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.3473,0.084,0.149,-0.1524,-0.0833,0.3083,1,2,0,Negative,1,,,,
Alberto Moreno Pérez,2021/22,3,Villarreal,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,1,59,59.0,1,0,0,0,25,20,80.0,2,2,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0508,1.5254,0.4576,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.3473,0.226,0.1757,0.0377,-0.0824,0.491,2,1,0,Neutral,2,,,,
Alberto Moreno Pérez,2022/23,4,Villarreal,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,59,59.0,1,0,0,0,25,20,80.0,2,2,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0508,1.5254,0.4576,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.0901,0.1713,0.1327,0.1498,0.1754,0.3226,1,0,2,Positive,3,7075482.982915269,22481292.66226001,29484337.232964553,23794777.492580738
Alberto Moreno Pérez,2023/24,5,Villarreal,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,59,59.0,1,0,0,0,25,20,80.0,2,2,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0508,1.5254,0.4576,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.0901,0.084,0.1367,-0.1094,-0.0833,0.3083,1,2,0,Negative,4,3676500.880371877,21681242.81739899,28608557.751942433,23148746.431158006
Alberto Perea Correoso,2019/20,1,Cádiz,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,155,77.5,1,0,0,2,34,26,76.5,2,3,1,0.3333,8,7,2,0.0,0.0,1.1613,0.0,0.0,0.0,5.8065,4.6452,1.9742,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.5721,0.0887,0.1467,-0.0171,-0.019,0.206,1,1,1,Neutral,0,,,,
Alberto Perea Correoso,2020/21,2,Cádiz,Midfielder,3,26,7500000.0,15.8304,1,estimated,676,0.9512,Prime,0,0,0,1,2,155,77.5,1,0,0,2,34,26,76.5,2,3,1,0.3333,8,7,2,0.0,0.0,1.1613,0.0,0.0,0.0,5.8065,4.6452,1.9742,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.5721,0.314,0.0357,0.4721,-0.0722,0.2738,3,0,0,Positive,1,,,,
Alberto Perea Correoso,2021/22,3,Cádiz,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,2,155,77.5,1,0,0,2,34,26,76.5,2,3,1,0.3333,8,7,2,0.0,0.0,1.1613,0.0,0.0,0.0,5.8065,4.6452,1.9742,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.5721,0.0,0.17,-0.3094,0.0583,0.2667,0,2,1,Negative,2,,,,
Alberto Perea Correoso,2022/23,4,Cádiz,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,155,77.5,1,0,0,2,34,26,76.5,2,3,1,0.3333,8,7,2,0.0,0.0,1.1613,0.0,0.0,0.0,5.8065,4.6452,1.9742,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.3149,0.0613,0.17,-0.0816,-0.1,0.3593,1,2,0,Negative,3,8177285.00761748,22481292.66226001,29484337.232964553,23794777.492580738
Alberto Perea Correoso,2023/24,5,Cádiz,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,155,77.5,1,0,0,2,34,26,76.5,2,3,1,0.3333,8,7,2,0.0,0.0,1.1613,0.0,0.0,0.0,5.8065,4.6452,1.9742,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.3149,0.2863,0.112,0.2817,0.231,0.356,2,1,0,Positive,4,1736788.1495392737,21681242.81739899,28608557.751942433,23148746.431158006
Alberto Rodríguez Baró,2019/20,1,Deportivo Alavés,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,0,27,23,85.2,3,1,0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.2208,0.2267,0.0833,0.2069,0.1667,0.55,2,1,0,Positive,0,,,,
Alberto Rodríguez Baró,2020/21,2,Deportivo Alavés,Midfielder,3,26,7500000.0,15.8304,1,estimated,676,0.9512,Prime,0,0,0,1,1,90,90.0,1,0,0,0,27,23,85.2,3,1,0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.2208,0.149,0.112,0.1412,0.231,0.3226,1,1,1,Positive,1,,,,
Alberto Rodríguez Baró,2021/22,3,Deportivo Alavés,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,1,90,90.0,1,0,0,0,27,23,85.2,3,1,0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.2208,0.0,0.0993,-0.1756,0.0444,0.2889,0,1,2,Negative,2,,,,
Alberto Rodríguez Baró,2022/23,4,Deportivo Alavés,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,27,23,85.2,3,1,0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.9636,0.1507,0.0357,0.3168,0.1917,0.4611,2,0,1,Positive,3,9904487.085549032,22481292.66226001,29484337.232964553,23794777.492580738
Alberto Rodríguez Baró,2023/24,5,Deportivo Alavés,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,27,23,85.2,3,1,0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.9636,0.0613,0.1347,-0.0528,0.1917,0.4278,1,1,1,Negative,4,4217630.4624403715,21681242.81739899,28608557.751942433,23148746.431158006
Alberto Soro Álvarez,2019/20,1,Granada,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,24,24.0,1,0,0,0,9,7,77.8,2,0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.0008,0.1303,0.154,0.0176,0.1532,0.2671,1,1,1,Neutral,0,,,,
Alberto Soro Álvarez,2020/21,2,Granada,Midfielder,3,26,7500000.0,15.8304,1,estimated,676,0.9512,Prime,0,0,0,1,1,24,24.0,1,0,0,0,9,7,77.8,2,0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.0008,0.0893,0.138,-0.014,0.2083,0.7481,1,2,0,Neutral,1,,,,
Alberto Soro Álvarez,2021/22,3,Granada,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,1,24,24.0,1,0,0,0,9,7,77.8,2,0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.0008,0.0,0.1983,-0.3258,0.1,0.3667,0,2,1,Negative,2,,,,
Alberto Soro Álvarez,2022/23,4,Granada,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,24,24.0,1,0,0,0,9,7,77.8,2,0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.7436,0.2133,0.0927,0.1172,0.2167,0.3,2,1,0,Positive,3,11770347.06078724,22481292.66226001,29484337.232964553,23794777.492580738
Alberto Soro Álvarez,2023/24,5,Granada,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,24,24.0,1,0,0,0,9,7,77.8,2,0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.7436,0.0613,0.0357,0.0975,0.1361,0.35,1,0,2,Positive,4,5715292.419019923,21681242.81739899,28608557.751942433,23148746.431158006
Alejandro Berenguer Remiro,2019/20,1,Athletic Club,Midfielder,3,25,9000000.0,16.0127,1,estimated,625,1.0,Prime,0,0,0,1,2,50,25.0,1,0,1,2,28,21,75.0,2,1,0,0.0,2,1,0,0.0,1.8,3.6,1.8,0.0,1.0,3.6,3.6,6.48,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,79.2455,0.1443,0.1353,-0.0171,0.3917,0.5083,1,2,0,Neutral,0,,,,
Alejandro Berenguer Remiro,2020/21,2,Athletic Club,Midfielder,3,26,9000000.0,16.0127,1,estimated,676,0.9512,Prime,0,0,0,1,2,50,25.0,1,0,1,2,28,21,75.0,2,1,0,0.0,2,1,0,0.0,1.8,3.6,1.8,0.0,1.0,3.6,3.6,6.48,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,79.2455,0.2267,0.0993,0.1843,0.1,0.4333,2,1,0,Positive,1,,,,
Alejandro Berenguer Remiro,2021/22,3,Athletic Club,Midfielder,3,27,9000000.0,16.0127,1,estimated,729,0.9048,Prime,0,0,0,1,2,50,25.0,1,0,1,2,28,21,75.0,2,1,0,0.0,2,1,0,0.0,1.8,3.6,1.8,0.0,1.0,3.6,3.6,6.48,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,79.2455,0.0887,0.1757,-0.1028,-0.0824,0.4576,1,1,1,Negative,2,,,,
Alejandro Berenguer Remiro,2022/23,4,Athletic Club,Midfielder,3,28,4800000.0,15.3841,1,estimated,784,0.8607,Experienced,0,0,0,1,2,50,25.0,1,0,1,2,28,21,75.0,2,1,0,0.0,2,1,0,0.0,1.8,3.6,1.8,0.0,1.0,3.6,3.6,6.48,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,77.9883,0.108,0.163,-0.1383,-0.1667,0.1833,1,2,0,Negative,3,4534138.287443813,23216519.860387158,30077350.656563886,24240526.493103385
Alejandro Berenguer Remiro,2023/24,5,Athletic Club,Midfielder,3,29,4800000.0,15.3841,1,estimated,841,0.8187,Experienced,0,0,0,1,2,50,25.0,1,0,1,2,28,21,75.0,2,1,0,0.0,2,1,0,0.0,1.8,3.6,1.8,0.0,1.0,3.6,3.6,6.48,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,77.9883,0.2273,0.0853,0.2527,0.0306,0.3294,1,0,2,Positive,4,-3056283.220860737,22254462.470666092,29027139.12445754,23465314.47755841
Alejandro Blanco Sánchez,2019/20,1,Valencia,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,48,48.0,1,0,0,0,11,6,54.5,1,2,0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,5.625,1.875,0.5625,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,63.8546,0.1587,0.0853,0.1016,0.1278,0.35,1,0,2,Positive,0,,,,
Alejandro Blanco Sánchez,2020/21,2,Valencia,Midfielder,3,26,7500000.0,15.8304,1,estimated,676,0.9512,Prime,0,0,0,1,1,48,48.0,1,0,0,0,11,6,54.5,1,2,0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,5.625,1.875,0.5625,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,63.8546,0.1497,0.16,-0.118,-0.0611,0.1278,1,2,0,Negative,1,,,,
Alejandro Blanco Sánchez,2021/22,3,Valencia,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,1,48,48.0,1,0,0,0,11,6,54.5,1,2,0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,5.625,1.875,0.5625,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,63.8546,0.1863,0.1067,0.1205,0.0083,0.2738,1,1,1,Positive,2,,,,
Alejandro Blanco Sánchez,2022/23,4,Valencia,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,48,48.0,1,0,0,0,11,6,54.5,1,2,0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,5.625,1.875,0.5625,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,62.5974,0.2337,0.0647,0.3361,0.4333,0.6417,2,1,0,Positive,3,5946556.934929253,22481292.66226001,29484337.232964553,23794777.492580738
Alejandro Blanco Sánchez,2023/24,5,Valencia,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,48,48.0,1,0,0,0,11,6,54.5,1,2,0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,5.625,1.875,0.5625,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,62.5974,0.0,0.0657,-0.1334,-0.0667,0.2333,0,1,2,Negative,4,5249149.533036842,21681242.81739899,28608557.751942433,23148746.431158006
Alejandro Camara,2019/20,1,Fenerbahce,Midfielder,3,25,85667466.0,18.266,4,original,625,1.0,Prime,0,0,0,1,4,256,64.0,1,1,0,5,246,161,65.7,1,49,29,0.5918,200,33,10,0.3516,0.0,1.7578,0.3516,0.2,0.0,28.8281,70.3125,23.0273,2,85,7,Ankle sprain,170,0.3636,2.0,1,3,9512,3,0,3170.6667,9512.0,558.2012,0.1028,0.154,-0.0447,0.2802,0.3136,1,2,2,Neutral,0,,,,
Alejandro Camara,2020/21,2,Fenerbahce,Midfielder,3,26,85667466.0,18.266,4,original,676,0.9512,Prime,0,0,0,1,4,256,64.0,1,1,0,5,246,161,65.7,1,49,29,0.5918,200,33,10,0.3516,0.0,1.7578,0.3516,0.2,0.0,28.8281,70.3125,23.0273,2,85,7,Ankle sprain,170,0.3636,1.0,1,3,9512,3,0,3170.6667,9512.0,568.2012,0.1596,0.1622,0.1284,0.2077,0.4417,3,1,1,Positive,1,,,,
Alejandro Camara,2021/22,3,Fenerbahce,Midfielder,3,27,85667466.0,18.266,4,original,729,0.9048,Prime,0,0,0,1,4,256,64.0,1,1,0,5,246,161,65.7,1,49,29,0.5918,200,33,10,0.3516,0.0,1.7578,0.3516,0.2,0.0,28.8281,70.3125,23.0273,2,85,7,Ankle sprain,170,0.3636,0.6667,1,3,9512,3,0,3170.6667,9512.0,571.5345,0.1364,0.0512,0.1516,0.3517,0.4643,1,0,4,Positive,2,,,,
Alejandro Camara,2022/23,4,Fenerbahce,Midfielder,3,28,85667466.0,18.266,4,original,784,0.8607,Experienced,0,0,0,1,4,256,64.0,1,1,0,5,246,161,65.7,1,49,29,0.5918,200,33,10,0.3516,0.0,1.7578,0.3516,0.2,0.0,28.8281,70.3125,23.0273,2,85,7,Ankle sprain,170,0.3636,0.5,1,3,9512,3,0,3170.6667,9512.0,573.2012,0.0504,0.1852,-0.2193,0.255,0.255,1,4,0,Negative,3,82356798.91846302,62205062.29938873,59527313.00990815,46803060.53717331
Alejandro Camara,2023/24,5,Fenerbahce,Midfielder,3,29,85667466.0,18.266,4,original,841,0.8187,Experienced,0,0,0,1,4,256,64.0,1,1,0,5,246,161,65.7,1,49,29,0.5918,200,33,10,0.3516,0.0,1.7578,0.3516,0.2,0.0,28.8281,70.3125,23.0273,2,85,7,Ankle sprain,170,0.3636,0.4,1,3,9512,3,0,3170.6667,9512.0,574.2012,0.197,0.096,0.1924,0.3633,0.4767,3,2,0,Positive,4,77703141.36936258,62205062.29938873,59527313.00990815,46803060.53717331
Alejandro Darío Gómez,2019/20,1,Sevilla,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,45,45.0,1,0,0,0,14,10,71.4,2,1,0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.0808,0.1373,0.1853,-0.1865,0.0,0.3667,1,2,0,Negative,0,,,,
Alejandro Darío Gómez,2020/21,2,Sevilla,Midfielder,3,26,7500000.0,15.8304,1,estimated,676,0.9512,Prime,0,0,0,1,1,45,45.0,1,0,0,0,14,10,71.4,2,1,0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.0808,0.0887,0.0473,0.1584,0.1476,0.3726,1,0,2,Positive,1,,,,
