player_name,season,season_encoded,team,position,position_encoded,current_age,market_value_eur,log_market_value,market_value_tier_encoded,market_value_source,age_squared,age_decay_factor,career_stage,pos_Defender,pos_Forward,pos_Goalkeeper,pos_Midfielder,matches,minutes_played,minutes_per_match,minutes_played_tier_encoded,goals,assists,shots,passes_total,passes_complete,pass_accuracy_pct,pass_accuracy_tier_encoded,tackles_total,tackles_won,tackle_success_rate,dribbles,interceptions,fouls_committed,goals_per90,assists_per90,shots_per90,goal_contributions_per90,shot_conversion_rate,assist_to_goal_ratio,defensive_actions_per90,dribbles_per90,attacking_output_index,total_injuries,total_days_injured,total_matches_missed,most_common_injury,injury_burden_index,availability_rate,injury_frequency,total_injuries_tier_encoded,total_tweets,total_likes,positive_tweets,negative_tweets,tweet_engagement_rate,social_buzz_score,transfer_attractiveness_score,vader_positive_score,vader_negative_score,vader_compound_score,tb_polarity,tb_subjectivity,positive_count,negative_count,neutral_count,sentiment_label,performance_index,injury_impact,overall_sentiment,popularity_index,xgb_pred,lstm_pred,final_pred
Kai Meyer,2023/24,5,Sporting CP,Defender,2,29,36585345,17.4152,3,original,841,0.8187,Experienced,1,0,0,0,15,1200,80.0,2,10,6,63,522,397,76.1,2,107,67,0.6262,22,63,28,0.75,0.45,4.725,1.2,0.1587,0.6,12.75,1.65,6.0075,0,0,0,,0,1.0,0.0,0,4,12787,3,0,3196.75,12787,721.0216,0.0,0.2142,-0.3404,0.0,0.2,0,4,1,Negative,2.4025000000000003,0.0,-0.1702,25578,74133720.0,33563806.52022251,49791771.9121335
Eder Brown,2023/24,5,Monaco,Defender,2,29,25555049,17.0563,2,original,841,0.8187,Experienced,1,0,0,0,8,608,76.0,1,5,0,21,1888,1157,61.3,1,75,30,0.4,23,77,39,0.7401,0.0,3.1086,0.7401,0.2381,0.0,22.5,3.4046,4.7961,3,44,2,Ankle sprain,132,0.8,0.6,1,5,10480,4,1,2096.0,10480,591.6968,0.0687,0.1612,-0.2048,0.3347,0.4111,1,4,1,Negative,1.8454,66.1,0.06495,20965,21550530.0,27484878.602545477,25111139.161527283
Adrien Hoffmann,2023/24,5,Celtic,Midfielder,3,29,74915393,18.1319,4,original,841,0.8187,Experienced,0,0,0,1,20,1540,77.0,2,6,10,55,1596,1160,72.7,2,11,7,0.6364,116,42,35,0.3506,0.5844,3.2143,0.9351,0.1091,1.6667,3.0974,6.7792,5.8617,2,76,10,Abdominal problems,152,0.6667,0.4,1,1,3919,1,0,3919.0,3919,272.1496,0.0,0.146,-0.224,0.05,0.1,0,2,1,Negative,2.2655666666666665,76.16665,-0.087,7839,71322104.0,74813720.0792494,73417074.04754964
Kai Lopez,2023/24,5,Besiktas,Forward,4,29,77599373,18.1671,4,original,841,0.8187,Experienced,0,1,0,0,31,2790,90.0,3,21,11,175,667,422,63.4,1,89,43,0.4831,87,45,53,0.6774,0.3548,5.6452,1.0323,0.12,0.5238,4.3226,2.8065,6.4065,1,27,0,Knee injury,27,1.0,0.2,1,5,6943,2,2,1388.6,6943,425.1138,0.0536,0.1886,-0.1922,0.3,0.69,1,3,1,Negative,2.479566666666667,13.5,0.0538999999999999,13891,67980240.0,81633309.94412212,76172081.96647328
Jakub Weber,2023/24,5,Celtic,Forward,4,29,29511465,17.2003,2,original,841,0.8187,Experienced,0,1,0,0,19,1520,80.0,2,11,1,35,2216,1438,64.9,1,96,66,0.6875,104,13,16,0.6513,0.0592,2.0724,0.7105,0.3143,0.0909,6.4539,6.1579,4.9559,1,50,1,Cartilage damage,50,0.95,0.2,1,5,10087,4,1,2017.4,10087,578.4045,0.1553,0.0843,0.1859,0.2208,0.3764,4,2,0,Positive,1.8888,25.025,0.20335,20179,19569804.0,30979839.503019545,26415825.201811727
Rodrygo Williams,2023/24,5,Besiktas,Midfielder,3,29,57489386,17.8671,3,original,841,0.8187,Experienced,0,0,0,1,13,741,57.0,1,1,6,9,2072,1842,88.9,3,29,19,0.6552,27,53,2,0.1215,0.7287,1.0931,0.8502,0.1111,6.0,9.9595,3.2794,3.3522,0,0,0,,0,1.0,0.0,0,2,7082,1,0,3541.0,7082,436.5326,0.0603,0.1353,-0.151,0.3083,0.3833,0,2,1,Negative,1.4008,0.0,0.07865,14166,60186028.0,53995637.81701243,56471794.69020745
Lucas Alvarez,2023/24,5,Celtic,Forward,4,29,3348917,15.0241,1,original,841,0.8187,Experienced,0,1,0,0,38,1976,52.0,2,24,14,154,2613,2443,93.5,3,22,17,0.7727,1,67,47,1.0931,0.6377,7.0142,1.7308,0.1558,0.5833,4.0536,0.0455,8.0754,1,48,1,Meniscus injury,48,0.9744,0.2,1,2,5304,1,1,2652.0,5304,348.2832,0.2133,0.0,0.2507,0.1,0.4333,2,0,1,Positive,3.268733333333333,24.0128,0.17535,10610,5569950.0,3678972.8561965306,4435363.713717919
Stefan Richard,2023/24,5,Sevilla,Forward,4,29,49295641,17.7133,3,original,841,0.8187,Experienced,0,1,0,0,36,2592,72.0,3,26,18,164,925,778,84.2,2,27,18,0.6667,32,13,24,0.9028,0.625,5.6944,1.5278,0.1585,0.6923,1.3889,1.1111,7.1389,0,0,0,,0,1.0,0.0,0,2,4451,0,1,2225.5,4451,308.945,0.0,0.231,-0.3868,0.3333,0.6333,0,2,1,Negative,2.8889,0.0,-0.0267499999999999,8904,54135392.0,49164217.16119126,51152688.29671475
Jack Kowalczyk,2023/24,5,Boavista,Forward,4,29,80344615,18.2018,4,original,841,0.8187,Experienced,0,1,0,0,21,1617,77.0,2,12,6,87,1320,975,73.9,2,48,37,0.7708,115,17,8,0.6679,0.334,4.8423,1.0019,0.1379,0.5,3.6178,6.4007,7.013,2,98,3,Calf muscle strain,196,0.875,0.4,1,1,565,0,0,565.0,565,107.7182,0.0603,0.0647,-0.0172,0.2944,0.4056,0,1,2,Neutral,2.6716333333333337,98.0625,0.1386,1131,71957064.0,87998436.2403862,81581887.74423173
Noussair Oliveira,2023/24,5,Napoli,Forward,4,29,30677290,17.239,3,original,841,0.8187,Experienced,0,1,0,0,33,2112,64.0,2,26,10,216,2791,1886,67.6,1,31,20,0.6452,74,44,58,1.108,0.4261,9.2045,1.5341,0.1204,0.3846,3.196,3.1534,9.7244,1,29,5,Hip flexor strain,29,0.8684,0.2,1,3,8741,3,0,2913.6667,8741,518.7368,0.0532,0.182,-0.1814,0.3036,0.4036,1,3,1,Negative,3.752833333333333,14.5658,0.0610999999999999,17485,25261820.0,31996214.53536419,29302456.72121851
Michal Sylla,2023/24,5,Vitoria,Defender,2,29,28569417,17.1678,2,original,841,0.8187,Experienced,1,0,0,0,9,810,90.0,1,2,4,24,1520,1290,84.9,2,102,55,0.5392,122,74,36,0.2222,0.4444,2.6667,0.6667,0.0833,2.0,19.5556,13.5556,6.9556,2,73,9,Abdominal problems,146,0.5,0.4,1,5,10919,2,1,2183.8,10919,624.689,0.1864,0.0424,0.216,0.385,0.555,3,1,1,Positive,2.5407333333333333,73.25,0.3005,21843,22048134.0,26265664.50243754,24578652.70146252
Harry Lopez,2023/24,5,Boavista,Forward,4,29,41287079,17.5361,3,original,841,0.8187,Experienced,0,1,0,0,27,2376,88.0,2,17,4,102,2341,1491,63.7,1,53,24,0.4528,171,7,12,0.6439,0.1515,3.8636,0.7955,0.1667,0.2353,2.2727,6.4773,6.1098,0,0,0,,0,1.0,0.0,0,1,3988,1,0,3988.0,3988,277.7469,0.1447,0.0993,0.0858,-0.1639,0.2127,1,1,1,Positive,2.3017333333333334,0.0,-0.0390499999999999,7977,57078004.0,37293116.65702156,45207071.99421294
Julian Nilsen,2023/24,5,Vitoria,Forward,4,29,40780669,17.5237,3,original,841,0.8187,Experienced,0,1,0,0,36,2124,59.0,2,23,17,141,2292,2005,87.5,3,107,72,0.6729,177,6,59,0.9746,0.7203,5.9746,1.6949,0.1631,0.7391,4.7881,7.5,9.6017,0,0,0,,0,1.0,0.0,0,2,6492,2,0,3246.0,6492,415.3,0.1285,0.1592,0.0384,0.1315,0.242,1,1,2,Neutral,3.765533333333333,0.0,0.08495,12986,37377496.0,43073091.4167822,40794853.850069314
Erling Garcia,2023/24,5,Sporting CP,Defender,2,29,8991535,16.0118,1,original,841,0.8187,Experienced,1,0,0,0,3,243,81.0,1,0,0,4,937,731,78.1,2,56,35,0.625,144,2,56,0.0,0.0,1.4815,0.0,0.0,0.0,21.4815,53.3333,16.7407,0,0,0,,0,1.0,0.0,0,1,4043,0,1,4043.0,4043,297.7147,0.084,0.208,-0.2259,-0.2133,0.4433,1,2,0,Negative,5.580233333333333,0.0,-0.2196,8087,8365723.0,9116039.010719966,8815912.65643198
Hugo Petit,2023/24,5,Boavista,Defender,2,29,17069840,16.6528,2,original,841,0.8187,Experienced,1,0,0,0,19,950,50.0,1,6,7,49,2172,1433,66.0,1,111,62,0.5586,36,74,52,0.5684,0.6632,4.6421,1.2316,0.1224,1.1667,17.5263,3.4105,6.3758,2,52,2,Knee ligament injury,104,0.9048,0.4,1,1,746,0,1,746.0,746,110.4931,0.0,0.24,-0.4074,0.0417,0.5648,0,3,0,Negative,2.5358,52.0476,-0.1828499999999999,1493,31554190.0,16953517.586204797,22793786.55172288
Leon Rodrigues,2023/24,5,Tottenham,Defender,2,29,42324117,17.5609,3,original,841,0.8187,Experienced,1,0,0,0,33,2013,61.0,2,5,10,39,2619,1634,62.4,1,53,29,0.5472,27,2,12,0.2235,0.4471,1.7437,0.6706,0.1282,2.0,2.459,1.2072,2.7988,3,42,2,Abdominal problems,126,0.9429,0.6,1,4,10166,2,2,2541.5,10166,575.0542,0.115,0.189,-0.0595,0.2069,0.4958,2,3,0,Negative,1.1564666666666663,63.02855,0.0737,20336,64394432.0,46170783.91828369,53460244.350970216
Simone Fernandes,2023/24,5,Olympique Lyon,Midfielder,3,29,7121641,15.7786,1,original,841,0.8187,Experienced,0,0,0,1,29,2465,85.0,2,4,2,30,317,194,61.2,1,50,37,0.74,83,60,29,0.146,0.073,1.0953,0.2191,0.1333,0.5,4.0162,3.0304,2.041,1,3,0,Foot injury,3,1.0,0.2,1,1,1858,1,0,1858.0,1858,158.8788,0.084,0.1977,-0.236,0.0833,0.4583,1,2,0,Negative,0.7533333333333333,1.5,-0.07635,3717,24956066.0,7388151.58367195,14415317.95020317
Bartosz Kone,2023/24,5,Ajax,Defender,2,29,31979145,17.2806,3,original,841,0.8187,Experienced,1,0,0,0,18,1440,80.0,2,7,2,64,925,746,80.7,2,63,41,0.6508,162,72,27,0.4375,0.125,4.0,0.5625,0.1094,0.2857,8.4375,10.125,6.6,1,5,1,Back injury,5,0.9474,0.2,1,3,8045,0,1,2681.6667,8045,483.658,0.1497,0.1067,-0.0275,0.2167,0.35,1,1,1,Neutral,2.3875,2.5263,0.0946,16093,43590744.0,33774299.94958744,37700877.96975246
Martin Larsen,2023/24,5,Braga,Forward,4,29,62674305,17.9535,4,original,841,0.8187,Experienced,0,1,0,0,35,2240,64.0,2,11,15,80,566,427,75.5,2,51,28,0.549,39,38,0,0.442,0.6027,3.2143,1.0446,0.1375,1.3636,3.5759,1.567,4.6085,0,0,0,,0,1.0,0.0,0,4,8753,2,1,2188.25,8753,518.1196,0.0665,0.1592,-0.1129,-0.0143,0.1545,1,2,1,Negative,1.8844,0.0,-0.0636,17510,66888584.0,60367486.55431437,62975925.93258862
Raheem Lukic,2023/24,5,Real Madrid,Forward,4,29,99223213,18.4129,4,original,841,0.8187,Experienced,0,1,0,0,34,1802,53.0,2,11,9,74,234,196,84.1,2,67,52,0.7761,122,38,0,0.5494,0.4495,3.6959,0.9989,0.1486,0.8182,5.2442,6.0932,6.2231,0,0,0,,0,1.0,0.0,0,2,1315,1,0,657.5,1315,152.1404,0.0887,0.1793,-0.0781,0.2143,0.4726,1,1,1,Negative,2.4073333333333333,0.0,0.0681,2632,114836112.0,104031203.81270371,108353166.28762224
Richarlison Rasmussen,2023/24,5,Roma,Defender,2,29,28828007,17.1769,2,original,841,0.8187,Experienced,1,0,0,0,19,1577,83.0,2,7,0,54,972,723,74.4,2,76,43,0.5658,63,20,45,0.3995,0.0,3.0818,0.3995,0.1296,0.0,5.4788,3.5954,3.818,3,44,3,Abdominal problems,132,0.8636,0.6,1,2,6366,1,0,3183.0,6366,389.0189,0.1447,0.1283,0.0001,-0.2272,0.4644,1,1,1,Neutral,1.4058333333333335,66.0682,-0.11355,12734,21885982.0,31212936.017283447,27482154.610370062
Nemanja Keita,2023/24,5,Rangers,Defender,2,29,95954558,18.3794,4,original,841,0.8187,Experienced,1,0,0,0,25,1725,69.0,2,7,4,27,2761,1888,68.4,1,102,73,0.7157,156,34,18,0.3652,0.2087,1.4087,0.5739,0.2593,0.5714,7.0957,8.1391,4.6591,3,125,2,Ankle sprain,375,0.9259,0.6,1,4,5221,3,0,1305.25,5221,333.9471,0.0,0.1558,-0.3169,-0.0113,0.3243,0,3,2,Negative,1.7443333333333333,187.53705,-0.1641,10446,73457056.0,105309109.47238638,92568287.68343182
Endrick Hansen,2023/24,5,Rangers,Forward,4,29,42984860,17.5764,3,original,841,0.8187,Experienced,0,1,0,0,35,2170,62.0,2,13,6,41,759,532,70.1,2,86,50,0.5814,115,34,44,0.5392,0.2488,1.7005,0.788,0.3171,0.4615,4.977,4.7696,4.3963,3,60,2,Back injury,180,0.9459,0.6,1,2,4903,1,0,2451.5,4903,316.6569,0.0,0.1853,-0.327,0.0,0.3333,0,2,1,Negative,1.7281000000000002,90.02705,-0.1635,9808,51019704.0,39818117.1514858,44298752.29089148
Casemiro Muller,2023/24,5,Besiktas,Midfielder,3,29,45483476,17.6329,3,original,841,0.8187,Experienced,0,0,0,1,32,1824,57.0,2,10,0,40,2391,1453,60.8,1,18,9,0.5,32,56,46,0.4934,0.0,1.9737,0.4934,0.25,0.0,3.6513,1.5789,2.9408,1,35,5,Concussion,35,0.8649,0.2,1,2,7207,1,0,3603.5,7207,430.5912,0.0,0.208,-0.3599,-0.2967,0.3183,0,2,1,Negative,1.1447333333333332,17.56755,-0.3283,14416,47580356.0,41103789.05983245,43694415.43589947
Ivan Diallo,2023/24,5,Real Madrid,Defender,2,29,4357789,15.2875,1,original,841,0.8187,Experienced,1,0,0,0,15,750,50.0,1,2,0,15,1600,1195,74.7,2,105,75,0.7143,95,59,44,0.24,0.0,1.8,0.24,0.1333,0.0,19.68,11.4,5.04,2,79,8,Calf muscle strain,158,0.6522,0.4,1,1,4070,0,0,4070.0,4070,273.3058,0.2427,0.0853,0.2356,0.2111,0.475,2,0,1,Positive,1.76,79.1739,0.22335,8141,40473748.0,3927200.262057502,18545819.1572345
Casemiro Thomas,2023/24,5,Atletico Madrid,Midfielder,3,29,140347482,18.7596,4,original,841,0.8187,Experienced,0,0,0,1,22,1100,50.0,2,4,0,26,492,388,79.0,2,28,13,0.4643,64,48,53,0.3273,0.0,2.1273,0.3273,0.1538,0.0,6.2182,5.2364,3.6164,0,0,0,,0,1.0,0.0,0,3,6936,3,0,2312.0,6936,428.4438,0.0898,0.1236,-0.0393,0.56,0.55,1,3,1,Neutral,1.3145666666666669,0.0,0.26035,13875,63360868.0,131597069.97178298,104302589.9830698
Mateo Bernard,2023/24,5,Real Madrid,Defender,2,29,42971778,17.5761,3,original,841,0.8187,Experienced,1,0,0,0,8,720,90.0,1,1,3,9,337,225,67.0,1,99,70,0.7071,133,26,30,0.125,0.375,1.125,0.5,0.1111,3.0,15.625,16.625,6.675,3,67,2,Cartilage damage,201,0.8,0.6,1,4,11194,2,0,2798.5,11194,632.9646,0.2012,0.133,0.0638,0.4229,0.5208,2,2,0,Positive,2.3916666666666666,100.6,0.24335,22392,48475792.0,40688506.15375138,43803421.69225083
Karol Richard,2023/24,5,AC Milan,Midfielder,3,29,87448718,18.2866,4,original,841,0.8187,Experienced,0,0,0,1,20,1300,65.0,2,5,10,40,2451,1916,78.2,2,37,21,0.5676,76,25,23,0.3462,0.6923,2.7692,1.0385,0.125,2.0,4.2923,5.2615,5.3862,0,0,0,,0,1.0,0.0,0,5,11238,3,0,2247.6,11238,645.0124,0.14,0.1264,0.0915,0.3752,0.3512,2,2,1,Positive,2.1415666666666664,0.0,0.23335,22481,83888888.0,93398048.4811212,89594385.08867273
Stefan Pavlovic,2023/24,5,Sevilla,Defender,2,29,14377144,16.4812,2,original,841,0.8187,Experienced,1,0,0,0,14,728,52.0,1,3,6,15,885,777,87.8,3,79,35,0.443,62,1,2,0.3709,0.7418,1.8544,1.1126,0.2,2.0,9.8901,7.6648,5.8228,3,71,2,Abdominal problems,213,0.875,0.6,1,4,8796,3,1,2199.0,8796,516.2115,0.136,0.0608,0.1761,0.215,0.3767,3,1,1,Positive,2.3118333333333334,106.5625,0.19555,17596,24903980.0,14030977.07383089,18380178.244298533
Sofyan Coulibaly,2023/24,5,Galatasaray,Forward,4,29,84769947,18.2555,4,original,841,0.8187,Experienced,0,1,0,0,31,2759,89.0,3,19,4,96,1218,797,65.5,1,16,10,0.625,86,80,3,0.6198,0.1305,3.1316,0.7503,0.1979,0.2105,3.1316,2.8054,4.5277,0,0,0,,0,1.0,0.0,0,4,8613,3,1,2153.25,8613,508.6025,0.09,0.1516,-0.0169,0.4186,0.4602,2,2,1,Neutral,1.7593333333333334,0.0,0.20085,17230,79604128.0,78960355.36702341,79217865.22021404
Robert Martin,2023/24,5,Sevilla,Midfielder,3,29,42920018,17.5748,3,original,841,0.8187,Experienced,0,0,0,1,23,1978,86.0,2,4,11,29,715,551,77.1,2,45,35,0.7778,165,44,51,0.182,0.5005,1.3195,0.6825,0.1379,2.75,4.0495,7.5076,4.459,1,19,2,Fracture,19,0.92,0.2,1,1,1990,1,0,1990.0,1990,177.0683,0.1497,0.16,-0.118,-0.0611,0.1278,1,2,0,Negative,1.713833333333333,9.54,-0.0895499999999999,3981,48726572.0,40460814.044643566,43767118.42678614
Lucas Martins,2023/24,5,Lazio,Defender,2,29,1090403,13.9021,1,original,841,0.8187,Experienced,1,0,0,0,13,598,46.0,1,6,2,50,1226,1121,91.5,3,67,45,0.6716,143,37,34,0.903,0.301,7.5251,1.204,0.12,0.3333,15.6522,21.5217,13.5301,3,45,8,Abdominal problems,135,0.619,0.6,1,4,7837,2,0,1959.25,7837,474.4945,0.1122,0.0485,0.1516,0.4708,0.5542,1,1,2,Positive,4.911366666666667,67.6905,0.3112,15678,17120628.0,1195430.761548656,7565509.956929194
Gabriel Mitrovic,2023/24,5,Moreirense,Forward,4,29,9444317,16.0609,1,original,841,0.8187,Experienced,0,1,0,0,32,1824,57.0,2,18,5,131,1525,1305,85.6,3,40,29,0.725,153,70,10,0.8882,0.2467,6.4638,1.1349,0.1374,0.2778,5.4276,7.5493,8.6546,1,26,4,Concussion,26,0.8889,0.2,1,2,6316,0,1,3158.0,6316,399.0282,0.22,0.156,-0.0019,0.2528,0.4167,1,1,1,Neutral,3.2631666666666668,13.05555,0.12545,12634,12447131.0,8654920.010175275,10171804.506105166
Clement Martin,2023/24,5,Valencia,Forward,4,29,64022468,17.9747,4,original,841,0.8187,Experienced,0,1,0,0,34,1836,54.0,2,14,9,78,1703,1292,75.9,2,104,68,0.6538,97,23,56,0.6863,0.4412,3.8235,1.1275,0.1795,0.6429,6.2255,4.7549,6.2794,2,27,2,Hamstring injury,54,0.9444,0.4,1,2,9145,1,1,4572.5,9145,536.1108,0.0887,0.0473,0.1584,0.1476,0.3726,1,0,2,Positive,2.4689666666666668,27.0278,0.153,18292,63495856.0,57893362.77072334,60134359.662434
Theo Williams,2023/24,5,Barcelona,Defender,2,29,37944927,17.4516,3,original,841,0.8187,Experienced,1,0,0,0,24,2016,84.0,2,7,5,57,2896,2719,93.9,3,109,60,0.5505,134,63,49,0.3125,0.2232,2.5446,0.5357,0.1228,0.7143,7.6786,5.9821,4.4509,1,3,0,Calf muscle strain,3,1.0,0.2,1,4,12978,1,1,3244.5,12978,731.6496,0.16,0.099,0.0106,0.125,0.4,2,1,1,Neutral,1.6622,1.5,0.0678,25960,45806056.0,34163576.25676933,38820567.7540616
Raheem Cisse,2023/24,5,PSV Eindhoven,Defender,2,29,55256578,17.8275,3,original,841,0.8187,Experienced,1,0,0,0,10,840,84.0,1,4,2,34,1519,970,63.9,1,71,47,0.662,11,16,11,0.4286,0.2143,3.6429,0.6429,0.1176,0.5,9.3214,1.1786,3.8893,2,30,4,Achilles tendon injury,60,0.7143,0.4,1,5,8431,2,1,1686.2,8431,491.7804,0.0898,0.0812,0.041,0.385,0.43,1,2,2,Neutral,1.5107333333333333,30.14285,0.213,16867,59249408.0,60655840.10214476,60093268.06128685
Luca Marino,2023/24,5,Atletico Madrid,Defender,2,29,77417834,18.1647,4,original,841,0.8187,Experienced,1,0,0,0,13,663,51.0,1,7,1,21,2538,2093,82.5,2,54,35,0.6481,134,79,44,0.9502,0.1357,2.8507,1.086,0.3333,0.1429,18.0543,18.19,10.0045,0,0,0,,0,1.0,0.0,0,3,8274,2,0,2758.0,8274,504.7862,0.12,0.1222,-0.0056,0.0625,0.3562,2,2,0,Neutral,3.6968,0.0,0.02845,16551,72551344.0,76837894.39560705,75123274.63736424
Andrea Hoffmann,2023/24,5,Galatasaray,Midfielder,3,29,45287613,17.6285,3,original,841,0.8187,Experienced,0,0,0,1,17,816,48.0,1,5,3,36,253,234,92.6,3,31,20,0.6452,20,59,51,0.5515,0.3309,3.9706,0.8824,0.1389,0.6,9.9265,2.2059,4.9632,2,40,5,Hip flexor strain,80,0.7727,0.4,1,3,6902,3,0,2300.6667,6902,425.4456,0.1356,0.199,-0.107,0.3286,0.4836,2,3,0,Negative,1.948533333333333,40.11365,0.1108,13807,52983836.0,44938579.819945335,48156681.8919672
Jude Kaczmarek,2023/24,5,Celtic,Midfielder,3,29,147807495,18.8114,4,original,841,0.8187,Experienced,0,0,0,1,4,272,68.0,1,3,1,24,2726,1889,69.3,1,10,6,0.6,77,9,60,0.9926,0.3309,7.9412,1.3235,0.125,0.3333,6.2868,25.4779,15.2537,0,0,0,,0,1.0,0.0,0,1,1267,0,1,1267.0,1267,159.6434,0.0417,0.2057,-0.2911,0.2722,0.4278,0,2,1,Negative,5.525733333333334,0.0,-0.00945,2535,143075600.0,146321796.97354457,145023318.18412673
Andrea Jovic,2023/24,5,Borussia Dortmund,Defender,2,29,26797321,17.1038,2,original,841,0.8187,Experienced,1,0,0,0,34,1734,51.0,2,3,7,27,976,651,66.8,1,89,44,0.4944,160,22,35,0.1557,0.3633,1.4014,0.519,0.1111,2.3333,5.7612,8.3045,4.3858,3,54,6,Fracture,162,0.85,0.6,1,1,4577,0,0,4577.0,4577,297.9263,0.1907,0.165,0.0061,-0.0389,0.1833,1,1,1,Neutral,1.6349333333333331,81.075,-0.0163999999999999,9155,28332250.0,29332650.57871817,28932490.3472309
Leroy Alvarez,2023/24,5,PSV Eindhoven,Forward,4,29,37094219,17.429,3,original,841,0.8187,Experienced,0,1,0,0,27,1377,51.0,2,20,9,110,2078,1757,84.6,2,59,44,0.7458,42,23,35,1.3072,0.5882,7.1895,1.8954,0.1818,0.45,5.3595,2.7451,9.5163,2,17,1,Groin injury,34,0.9643,0.4,1,4,10373,2,1,2593.25,10373,603.9839,0.13,0.0625,0.1503,0.3958,0.6479,2,1,1,Positive,3.8039,17.01785,0.27305,20750,35857876.0,34471194.43885522,35025867.663313136
Raphinha Santos,2023/24,5,Inter Milan,Forward,4,29,10591573,16.1756,2,original,841,0.8187,Experienced,0,1,0,0,33,2178,66.0,2,21,5,156,2014,1866,92.7,3,120,63,0.525,83,47,26,0.8678,0.2066,6.4463,1.0744,0.1346,0.2381,6.9008,3.4298,7.2686,0,0,0,,0,1.0,0.0,0,4,14984,3,1,3746.0,14984,835.264,0.0866,0.18,-0.1805,0.435,0.485,1,4,0,Negative,2.781,0.0,0.12725,29972,23113966.0,9601009.183472134,15006192.51008328
Harry Cisse,2023/24,5,Celtic,Forward,4,29,5571555,15.5332,1,original,841,0.8187,Experienced,0,1,0,0,28,1820,65.0,2,19,3,141,1076,786,73.1,2,75,57,0.76,65,46,28,0.9396,0.1484,6.9725,1.0879,0.1348,0.1579,5.9835,3.2143,7.5659,3,121,11,Abdominal problems,363,0.7179,0.6,1,2,6023,1,1,3011.5,6023,373.085,0.0893,0.0993,0.0438,0.1,0.4,1,1,1,Neutral,2.8846333333333334,181.64105,0.0719,12048,15040559.0,5270755.73322518,9178676.939935109
Nicolo Sousa,2023/24,5,Barcelona,Defender,2,29,92608600,18.3439,4,original,841,0.8187,Experienced,1,0,0,0,26,2028,78.0,2,2,1,19,836,526,63.0,1,118,65,0.5508,58,31,47,0.0888,0.0444,0.8432,0.1331,0.1053,0.5,6.6124,2.574,1.5488,0,0,0,,0,1.0,0.0,0,4,8797,4,0,2199.25,8797,512.761,0.0,0.1645,-0.2407,0.2792,0.3667,0,4,2,Negative,0.5606666666666666,0.0,0.01925,17598,92315448.0,83977795.31767672,87312857.19060603
Martin Bernard,2023/24,5,Bayer Leverkusen,Forward,4,29,21114392,16.8655,2,original,841,0.8187,Experienced,0,1,0,0,17,1513,89.0,2,11,1,46,1826,1161,63.6,1,13,10,0.7692,121,70,3,0.6543,0.0595,2.7363,0.7138,0.2391,0.0909,4.9372,7.1976,5.6094,0,0,0,,0,1.0,0.0,0,1,3061,1,0,3061.0,3061,229.275,0.226,0.1757,0.0377,-0.0824,0.491,2,1,0,Neutral,2.107733333333333,0.0,-0.02235,6123,22667944.0,22451682.62456946,22538187.57474168
Bruno Gomez,2023/24,5,Rangers,Forward,4,29,26315451,17.0857,2,original,841,0.8187,Experienced,0,1,0,0,26,1612,62.0,2,14,12,79,2333,2188,93.8,3,57,26,0.4561,5,16,46,0.7816,0.67,4.4107,1.4516,0.1772,0.8571,4.0757,0.2792,5.9739,2,73,4,Thigh muscle strain,146,0.8667,0.4,1,4,8263,3,0,2065.75,8263,494.7556,0.0456,0.0744,-0.0685,0.235,0.36,1,2,2,Negative,2.475166666666667,73.06665,0.0832499999999999,16530,39425212.0,25120135.9907617,30842166.594457023
Mateusz Bamba,2023/24,5,Celtic,Forward,4,29,26769561,17.1028,2,original,841,0.8187,Experienced,0,1,0,0,37,2590,70.0,3,27,2,83,1607,1092,68.0,1,45,29,0.6444,181,34,38,0.9382,0.0695,2.8842,1.0077,0.3253,0.0741,2.7452,6.2896,6.2826,0,0,0,,0,1.0,0.0,0,5,12588,5,0,2517.6,12588,708.4295,0.1003,0.136,-0.0296,0.2155,0.3626,2,4,1,Neutral,2.4301,0.0,0.09295,25181,29358534.0,26911629.30608567,27890391.5836514
Sander Sorensen,2023/24,5,Braga,Forward,4,29,13100913,16.3882,2,original,841,0.8187,Experienced,0,1,0,0,33,2904,88.0,3,13,4,92,926,710,76.7,2,83,53,0.6386,200,68,32,0.4029,0.124,2.8512,0.5269,0.1413,0.3077,4.6798,6.1983,4.7417,0,0,0,,0,1.0,0.0,0,2,2602,2,0,1301.0,2602,207.999,0.0665,0.1697,-0.0868,-0.0143,0.1545,1,2,1,Negative,1.7561999999999998,0.0,-0.05055,5206,8516903.0,13102912.99517768,11268509.047106609
Przemyslaw Jones,2023/24,5,Manchester United,Defender,2,29,104541521,18.4651,4,original,841,0.8187,Experienced,1,0,0,0,6,450,75.0,1,1,0,18,1967,1540,78.3,2,52,38,0.7308,178,67,27,0.2,0.0,3.6,0.2,0.0556,0.0,23.8,35.6,13.08,2,33,1,Cartilage damage,66,0.8571,0.4,1,3,8668,2,0,2889.3333,8668,523.7259,0.057,0.1362,-0.1811,-0.0975,0.3638,1,2,1,Negative,4.426666666666667,33.07145,-0.1393,17339,86855784.0,99676923.4452196,94548470.06713176
